,player_name,squad,nation,minutes_played,goals,assists,cards
0,Aaron Cresswell,West Ham,eng ENG,24366,10.0,26,35.0
1,Aaron Hughes,Aston Villa,nir NIR,4311,0.0,5,2.0
2,Aaron Hughes,Fulham,nir NIR,17249,1.0,0,5.0
3,Aaron Hughes,Newcastle Utd,nir NIR,17269,4.0,9,5.0
4,Aaron Lennon,Burnley,eng ENG,4380,3.0,3,9.0
5,Aaron Lennon,Everton,eng ENG,3908,7.0,1,3.0
6,Aaron Lennon,Leeds United,eng ENG,215,0.0,1,0.0
7,Aaron Lennon,Tottenham,eng ENG,19442,26.0,45,9.0
8,Aaron Mooy,Brighton,au AUS,2085,2.0,2,4.0
9,Aaron Mooy,Huddersfield,au AUS,5397,7.0,4,8.0
10,Aaron Ramsdale,Arsenal,eng ENG,6480,0.0,0,2.0
11,Aaron Ramsdale,Bournemouth,eng ENG,3330,0.0,1,0.0
12,Aaron Ramsdale,Sheffield Utd,eng ENG,3420,0.0,0,1.0
13,Aaron Ramsey,Arsenal,wls WAL,16734,40.0,45,26.0
14,Aaron Wan-Bissaka,Crystal Palace,eng ENG,3761,0.0,3,6.0
15,Aaron Wan-Bissaka,Manchester Utd,eng ENG,9358,2.0,8,15.0
16,Abdoulaye Faye,Bolton,sn SEN,4542,3.0,1,16.0
17,Abdoulaye Faye,Hull City,sn SEN,270,0.0,0,0.0
18,Abdoulaye Faye,Newcastle Utd,sn SEN,1651,1.0,0,5.0
19,Abdoulaye Faye,Stoke City,sn SEN,6692,6.0,0,14.0
20,Abdoulaye Méïté,Bolton,ci CIV,4928,0.0,0,4.0
21,Abdoulaye Méïté,West Brom,ci CIV,2298,0.0,1,5.0
22,Abel Xavier,Everton,pt POR,3424,0.0,0,5.0
23,Abel Xavier,Liverpool,pt POR,1116,1.0,3,1.0
24,Abel Xavier,Middlesbrough,pt POR,1618,1.0,0,1.0
25,Adam Bolder,Derby County,eng ENG,421,0.0,0,0.0
26,Adam Hammill,Wolves,eng ENG,885,0.0,2,2.0
27,Adam Johnson,Manchester City,eng ENG,3857,11.0,12,4.0
28,Adam Johnson,Middlesbrough,eng ENG,2644,2.0,1,4.0
29,Adam Johnson,Sunderland,eng ENG,8589,19.0,17,10.0
30,Adam Lallana,Brighton,eng ENG,3879,3.0,3,4.0
31,Adam Lallana,Liverpool,eng ENG,7392,18.0,16,12.0
32,Adam Lallana,Southampton,eng ENG,5311,12.0,11,5.0
33,Adama Traoré,Aston Villa,es ESP,193,0.0,1,1.0
34,Adama Traoré,Middlesbrough,es ESP,1541,0.0,1,1.0
35,Adama Traoré,Wolves,es ESP,8719,10.0,13,8.0
36,Adrian Mariappa,Crystal Palace,jm JAM,3211,1.0,1,9.0
37,Adrian Mariappa,Reading,jm JAM,2610,1.0,0,5.0
38,Adrian Mariappa,Watford,jm JAM,7769,0.0,0,16.0
39,Ahmed Elmohamady,Aston Villa,eg EGY,1870,1.0,1,3.0
40,Ahmed Elmohamady,Hull City,eg EGY,9268,4.0,9,11.0
41,Ahmed Elmohamady,Sunderland,eg EGY,3264,1.0,3,1.0
42,Alan Hutton,Aston Villa,sct SCO,7344,1.0,3,23.0
43,Alan Hutton,Sunderland,sct SCO,945,0.0,1,2.0
44,Alan Hutton,Tottenham,sct SCO,3744,2.0,2,7.0
45,Alan Kernaghan,Manchester City,ie IRL,4268,1.0,1,6.0
46,Alan Kernaghan,Middlesbrough,ie IRL,1955,2.0,0,2.0
47,Alan Rogers,Leicester City,eng ENG,1351,0.0,1,2.0
48,Alan Rogers,Nott'ham Forest,eng ENG,2978,4.0,2,8.0
49,Alan Shearer,Blackburn,eng ENG,11895,112.0,28,13.0
50,Alan Shearer,Newcastle Utd,eng ENG,26320,148.0,36,33.0
51,Alan Smith,Arsenal,eng ENG,5787,9.0,9,0.0
52,Alan Smith,Leeds United,eng ENG,13117,38.0,23,53.0
53,Alan Smith,Manchester Utd,eng ENG,3990,7.0,7,10.0
54,Alan Smith,Newcastle Utd,eng ENG,3377,0.0,1,16.0
55,Alan Thompson,Aston Villa,eng ENG,3143,4.0,5,13.0
56,Alan Thompson,Bolton,eng ENG,4941,10.0,9,16.0
57,Alan Wright,Aston Villa,eng ENG,22667,5.0,23,20.0
58,Alan Wright,Blackburn,eng ENG,3223,0.0,1,1.0
59,Alan Wright,Middlesbrough,eng ENG,180,0.0,0,0.0
60,Alan Wright,Sheffield Utd,eng ENG,90,0.0,0,0.0
61,Aleksandar Mitrović,Fulham,rs SRB,6690,28.0,7,17.0
62,Aleksandar Mitrović,Newcastle Utd,rs SRB,2213,10.0,4,6.0
63,Alex McCarthy,Crystal Palace,eng ENG,630,0.0,0,0.0
64,Alex McCarthy,QPR,eng ENG,237,0.0,0,0.0
65,Alex McCarthy,Reading,eng ENG,1170,0.0,0,0.0
66,Alex McCarthy,Southampton,eng ENG,11160,0.0,0,6.0
67,Alex Oxlade-Chamberlain,Arsenal,eng ENG,6439,9.0,14,6.0
68,Alex Oxlade-Chamberlain,Liverpool,eng ENG,4372,11.0,10,4.0
69,Alex Pritchard,Huddersfield,eng ENG,3079,3.0,1,3.0
70,Alex Pritchard,Tottenham,eng ENG,14,0.0,0,0.0
71,Alex Pritchard,West Brom,eng ENG,63,0.0,0,0.0
72,Alexis Sánchez,Arsenal,cl CHI,10098,60.0,25,15.0
73,Alexis Sánchez,Manchester Utd,cl CHI,1923,3.0,6,4.0
74,Alfie Mawson,Fulham,eng ENG,1131,0.0,0,2.0
75,Alfie Mawson,Swansea City,eng ENG,5850,6.0,1,4.0
76,Ali Al-Habsi,Bolton,om OMA,900,0.0,0,0.0
77,Ali Al-Habsi,Wigan Athletic,om OMA,9090,0.0,1,1.0
78,Aliou Cissé,Birmingham City,sn SEN,2416,1.0,0,16.0
79,Aliou Cissé,Portsmouth,sn SEN,1323,0.0,1,1.0
80,Allan Johnston,Middlesbrough,sct SCO,982,1.0,0,1.0
81,Allan Johnston,Sunderland,sct SCO,307,1.0,0,0.0
82,Allan Nyom,Watford,cm CMR,2469,0.0,1,8.0
83,Allan Nyom,West Brom,cm CMR,4948,0.0,2,15.0
84,Alun Armstrong,Ipswich Town,eng ENG,3200,12.0,2,1.0
85,Alun Armstrong,Middlesbrough,eng ENG,502,2.0,1,0.0
86,Amdy Faye,Charlton Ath,sn SEN,2086,1.0,0,6.0
87,Amdy Faye,Newcastle Utd,sn SEN,2047,0.0,2,5.0
88,Amdy Faye,Portsmouth,sn SEN,3812,0.0,0,11.0
89,Amdy Faye,Stoke City,sn SEN,1403,0.0,0,4.0
90,Ander Herrera,Manchester Utd,es ESP,8537,12.0,16,27.0
91,Andre Gray,Burnley,jm JAM,2259,9.0,3,2.0
92,Andre Gray,Watford,jm JAM,3619,14.0,4,4.0
93,Andre Wisdom,Liverpool,eng ENG,1094,0.0,1,1.0
94,Andre Wisdom,Norwich City,eng ENG,824,0.0,0,1.0
95,Andre Wisdom,West Brom,eng ENG,1972,0.0,1,1.0
96,Andreas Pereira,Fulham,br BRA,2692,4.0,6,8.0
97,Andreas Pereira,Manchester Utd,br BRA,2181,2.0,4,10.0
98,Andrew Davies,Middlesbrough,eng ENG,3795,0.0,0,3.0
99,Andrew Davies,Stoke City,eng ENG,50,0.0,0,0.0
100,Andrew Robertson,Hull City,sct SCO,4262,1.0,4,12.0
101,Andrew Robertson,Liverpool,sct SCO,16770,7.0,53,19.0
102,Andrew Surman,Bournemouth,eng ENG,8751,2.0,9,13.0
103,Andrew Surman,Norwich City,eng ENG,2184,4.0,0,1.0
104,Andrew Surman,Wolves,eng ENG,321,0.0,0,0.0
105,Andros Townsend,Crystal Palace,eng ENG,12200,13.0,21,8.0
106,Andros Townsend,Everton,eng ENG,1455,3.0,2,3.0
107,Andros Townsend,Newcastle Utd,eng ENG,1087,4.0,2,0.0
108,Andros Townsend,QPR,eng ENG,1016,2.0,1,2.0
109,Andros Townsend,Tottenham,eng ENG,2085,3.0,2,4.0
110,André Ayew,Nott'ham Forest,gh GHA,316,0.0,0,1.0
111,André Ayew,Swansea City,gh GHA,3875,12.0,4,8.0
112,André Ayew,West Ham,gh GHA,2333,9.0,5,3.0
113,André Bikey,Burnley,cm CMR,2180,1.0,0,5.0
114,André Bikey,Reading,cm CMR,2198,3.0,0,10.0
115,Andy Booth,Sheffield Weds,eng ENG,9270,25.0,10,15.0
116,Andy Booth,Tottenham,eng ENG,315,0.0,0,0.0
117,Andy Carroll,Liverpool,eng ENG,2539,6.0,2,7.0
118,Andy Carroll,Newcastle Utd,eng ENG,3414,15.0,8,8.0
119,Andy Carroll,West Ham,eng ENG,8011,33.0,12,23.0
120,Andy Cole,Blackburn,eng ENG,6777,27.0,14,13.0
121,Andy Cole,Fulham,eng ENG,2501,12.0,4,5.0
122,Andy Cole,Manchester City,eng ENG,1759,9.0,5,6.0
123,Andy Cole,Manchester Utd,eng ENG,14470,93.0,33,21.0
124,Andy Cole,Newcastle Utd,eng ENG,5216,43.0,17,4.0
125,Andy Cole,Portsmouth,eng ENG,682,3.0,1,1.0
126,Andy Cole,Sunderland,eng ENG,237,0.0,0,0.0
127,Andy Gray,Leeds United,sct SCO,1254,0.0,1,0.0
128,Andy Gray,Nott'ham Forest,sct SCO,342,0.0,0,0.0
129,Andy Gray,Sunderland,sct SCO,1124,1.0,1,1.0
130,Andy Gray,Tottenham,eng ENG,988,2.0,0,3.0
131,Andy Griffin,Derby County,eng ENG,1148,0.0,0,4.0
132,Andy Griffin,Newcastle Utd,eng ENG,5624,2.0,1,12.0
133,Andy Griffin,Portsmouth,eng ENG,3376,0.0,0,13.0
134,Andy Griffin,Stoke City,eng ENG,1600,0.0,0,4.0
135,Andy Hinchcliffe,Everton,eng ENG,12056,6.0,29,13.0
136,Andy Hinchcliffe,Sheffield Weds,eng ENG,6686,5.0,7,5.0
137,Andy Impey,Leicester City,eng ENG,9355,2.0,5,6.0
138,Andy Impey,QPR,eng ENG,12339,11.0,6,8.0
139,Andy Impey,West Ham,eng ENG,2119,0.0,0,3.0
140,Andy Johnson,Norwich City,wls WAL,649,1.0,0,3.0
141,Andy Johnson,Nott'ham Forest,wls WAL,2229,0.0,2,7.0
142,Andy Johnson,West Brom,wls WAL,5198,1.0,2,10.0
143,Andy Marriott,Birmingham City,wls WAL,90,0.0,0,0.0
144,Andy Marriott,Nott'ham Forest,wls WAL,450,0.0,0,0.0
145,Andy Marriott,Sunderland,wls WAL,90,0.0,0,0.0
146,Andy Mutch,Swindon Town,eng ENG,2381,6.0,4,4.0
147,Andy Oakes,Bolton,eng ENG,90,0.0,0,0.0
148,Andy Oakes,Derby County,eng ENG,2218,0.0,0,0.0
149,Andy Pearce,Coventry City,eng ENG,1824,1.0,0,4.0
150,Andy Pearce,Sheffield Weds,eng ENG,6071,3.0,1,15.0
151,Andy Pearce,Wimbledon,eng ENG,457,0.0,0,1.0
152,Andy Reid,Blackpool,ie IRL,190,0.0,0,0.0
153,Andy Reid,Charlton Ath,ie IRL,1207,2.0,0,2.0
154,Andy Reid,Sunderland,ie IRL,4451,4.0,12,6.0
155,Andy Reid,Tottenham,ie IRL,1679,1.0,2,4.0
156,Andy Roberts,Crystal Palace,eng ENG,2207,0.0,1,5.0
157,Andy Roberts,Wimbledon,eng ENG,4299,3.0,2,12.0
158,Andy Sinton,QPR,eng ENG,3169,7.0,9,2.0
159,Andy Sinton,Sheffield Weds,eng ENG,4515,3.0,8,2.0
160,Andy Sinton,Tottenham,eng ENG,5417,6.0,7,10.0
161,Andy Todd,Blackburn,eng ENG,7029,5.0,1,20.0
162,Andy Todd,Bolton,eng ENG,2861,2.0,0,8.0
163,Andy Todd,Charlton Ath,eng ENG,2071,1.0,0,4.0
164,Andy Todd,Derby County,eng ENG,1361,1.0,1,2.0
165,Andy Townsend,Aston Villa,ie IRL,11456,8.0,21,29.0
166,Andy Townsend,Chelsea,ie IRL,3628,4.0,6,4.0
167,Andy Townsend,Middlesbrough,ie IRL,3382,1.0,3,11.0
168,Angus Gunn,Norwich City,sct SCO,810,0.0,0,0.0
169,Angus Gunn,Southampton,sct SCO,1980,0.0,0,0.0
170,Anthony Barness,Bolton,eng ENG,5124,0.0,0,3.0
171,Anthony Barness,Charlton Ath,eng ENG,64,0.0,0,0.0
172,Anthony Barness,Chelsea,eng ENG,1055,0.0,0,1.0
173,Anthony Gardner,Hull City,eng ENG,2700,0.0,0,1.0
174,Anthony Gardner,Tottenham,eng ENG,8753,2.0,0,18.0
175,Anthony Gordon,Everton,eng ENG,3908,7.0,3,10.0
176,Anthony Gordon,Newcastle Utd,eng ENG,487,1.0,0,1.0
177,Anthony Knockaert,Brighton,fr FRA,4258,5.0,7,10.0
178,Anthony Knockaert,Leicester City,fr FRA,335,0.0,0,0.0
179,Anthony Pilkington,Norwich City,ie IRL,4958,14.0,5,5.0
180,Anton Ferdinand,QPR,eng ENG,3664,0.0,2,4.0
181,Anton Ferdinand,Sunderland,eng ENG,6927,0.0,1,9.0
182,Anton Ferdinand,West Ham,eng ENG,7429,4.0,3,11.0
183,Antonee Robinson,Fulham,us USA,5250,0.0,1,13.0
184,Antonio Valencia,Manchester Utd,ec ECU,18755,17.0,40,41.0
185,Antonio Valencia,Wigan Athletic,ec ECU,6768,7.0,7,18.0
186,Antti Niemi,Fulham,fi FIN,5641,0.0,0,1.0
187,Antti Niemi,Southampton,fi FIN,7202,0.0,0,1.0
188,Armand Traoré,Arsenal,sn SEN,995,0.0,1,2.0
189,Armand Traoré,Portsmouth,sn SEN,1181,1.0,0,0.0
190,Armand Traoré,QPR,sn SEN,4489,0.0,3,8.0
191,Arnar Gunnlaugsson,Bolton,is ISL,433,0.0,1,0.0
192,Arnar Gunnlaugsson,Leicester City,is ISL,1163,3.0,1,1.0
193,Ashley Cole,Arsenal,eng ENG,13440,8.0,12,30.0
194,Ashley Cole,Chelsea,eng ENG,19700,7.0,19,36.0
195,Ashley Ward,Barnsley,eng ENG,2468,8.0,2,5.0
196,Ashley Ward,Blackburn,eng ENG,1530,5.0,1,3.0
197,Ashley Ward,Bradford City,eng ENG,2299,4.0,4,9.0
198,Ashley Ward,Derby County,eng ENG,2397,8.0,2,5.0
199,Ashley Ward,Norwich City,eng ENG,2250,8.0,3,5.0
200,Ashley Westwood,Aston Villa,eng ENG,10398,5.0,11,19.0
201,Ashley Westwood,Bradford City,,113,0.0,0,1.0
202,Ashley Westwood,Burnley,eng ENG,13333,7.0,20,33.0
203,Ashley Young,Aston Villa,eng ENG,17091,30.0,42,38.0
204,Ashley Young,Manchester Utd,eng ENG,13816,15.0,25,42.0
205,Ashley Young,Watford,eng ENG,1800,3.0,4,2.0
206,Asier del Horno,Chelsea,es ESP,2046,1.0,5,1.0
207,Aymeric Laporte,Manchester City,es ESP,10125,8.0,3,12.0
208,Ayoze Pérez,Leicester City,es ESP,4162,12.0,9,3.0
209,Ayoze Pérez,Newcastle Utd,es ESP,9826,33.0,9,9.0
210,Bailey Peacock-Farrell,Burnley,nir NIR,360,0.0,0,0.0
211,Barry Bannan,Aston Villa,sct SCO,3527,1.0,4,6.0
212,Barry Bannan,Crystal Palace,sct SCO,1135,1.0,1,2.0
213,Barry Ferguson,Birmingham City,sct SCO,6479,0.0,0,10.0
214,Barry Ferguson,Blackburn,sct SCO,3101,3.0,2,7.0
215,Ben Alnwick,Sunderland,eng ENG,450,0.0,0,0.0
216,Ben Alnwick,Tottenham,eng ENG,90,0.0,0,0.0
217,Ben Chilwell,Chelsea,eng ENG,4236,8.0,8,6.0
218,Ben Chilwell,Leicester City,eng ENG,8165,4.0,9,13.0
219,Ben Davies,Swansea City,wls WAL,5926,3.0,3,8.0
220,Ben Davies,Tottenham,wls WAL,15696,6.0,16,29.0
221,Ben Foster,Birmingham City,eng ENG,3369,0.0,0,3.0
222,Ben Foster,Manchester Utd,eng ENG,1080,0.0,0,0.0
223,Ben Foster,Watford,eng ENG,11745,0.0,1,2.0
224,Ben Foster,West Brom,eng ENG,18762,0.0,0,8.0
225,Ben Gibson,Burnley,eng ENG,62,1.0,0,1.0
226,Ben Gibson,Middlesbrough,eng ENG,3420,1.0,1,4.0
227,Ben Gibson,Norwich City,eng ENG,2494,0.0,0,6.0
228,Ben Osborn,Sheffield Utd,eng ENG,2198,1.0,0,1.0
229,Ben Thatcher,Charlton Ath,wls WAL,912,0.0,2,4.0
230,Ben Thatcher,Leicester City,wls WAL,2481,1.0,1,8.0
231,Ben Thatcher,Manchester City,wls WAL,4072,0.0,0,12.0
232,Ben Thatcher,Tottenham,wls WAL,2666,0.0,1,7.0
233,Ben Thatcher,Wimbledon,wls WAL,7185,0.0,3,18.0
234,Ben Watson,Crystal Palace,eng ENG,1397,0.0,0,3.0
235,Ben Watson,Watford,eng ENG,3326,2.0,0,7.0
236,Ben Watson,Wigan Athletic,eng ENG,4998,10.0,2,6.0
237,Ben White,Arsenal,eng ENG,5935,2.0,5,8.0
238,Ben White,Brighton,eng ENG,3191,0.0,0,6.0
239,Benik Afobe,Bournemouth,cd COD,3002,10.0,3,1.0
240,Benjani,Blackburn,zw ZIM,662,3.0,0,0.0
241,Benjani,Manchester City,zw ZIM,1738,4.0,2,0.0
242,Benjani,Portsmouth,zw ZIM,5155,19.0,6,2.0
243,Benjani,Sunderland,zw ZIM,127,0.0,0,0.0
244,Benni McCarthy,Blackburn,za RSA,6977,37.0,6,17.0
245,Benni McCarthy,West Ham,za RSA,238,0.0,0,0.0
246,Bernd Leno,Arsenal,de GER,8976,0.0,0,3.0
247,Bernd Leno,Fulham,de GER,3240,0.0,0,3.0
248,Billy Gilmour,Brighton,sct SCO,507,0.0,1,1.0
249,Billy Gilmour,Chelsea,sct SCO,455,0.0,0,0.0
250,Billy Gilmour,Norwich City,sct SCO,1855,0.0,1,2.0
251,Boaz Myhill,Hull City,wls WAL,4950,0.0,0,3.0
252,Boaz Myhill,West Brom,wls WAL,5615,0.0,0,4.0
253,Bobby Zamora,Fulham,eng ENG,6865,20.0,16,8.0
254,Bobby Zamora,QPR,eng ENG,4269,9.0,5,8.0
255,Bobby Zamora,Tottenham,eng ENG,619,0.0,2,1.0
256,Bobby Zamora,West Ham,eng ENG,4681,18.0,11,7.0
257,Brad Friedel,Aston Villa,us USA,10234,0.0,0,4.0
258,Brad Friedel,Blackburn,us USA,23445,1.0,0,0.0
259,Brad Friedel,Liverpool,us USA,2250,0.0,0,0.0
260,Brad Friedel,Tottenham,us USA,4500,0.0,0,0.0
261,Brad Jones,Liverpool,au AUS,890,0.0,0,1.0
262,Brad Jones,Middlesbrough,au AUS,3060,0.0,0,0.0
263,Brad Smith,Bournemouth,au AUS,291,0.0,0,1.0
264,Brad Smith,Liverpool,au AUS,317,0.0,0,3.0
265,Bradley Orr,Blackburn,eng ENG,956,0.0,2,2.0
266,Bradley Orr,QPR,eng ENG,333,0.0,0,0.0
267,Brian Deane,Leeds United,eng ENG,11916,32.0,22,19.0
268,Brian Deane,Leicester City,eng ENG,1300,6.0,2,2.0
269,Brian Deane,Middlesbrough,eng ENG,6693,18.0,7,10.0
270,Brian Deane,Sheffield Utd,eng ENG,3674,15.0,10,6.0
271,Brian Kilcline,Newcastle Utd,eng ENG,90,0.0,0,0.0
272,Brian Kilcline,Swindon Town,eng ENG,900,0.0,0,1.0
273,Bryan Oviedo,Everton,cr CRC,2750,2.0,4,8.0
274,Bryan Oviedo,Sunderland,cr CRC,848,0.0,0,1.0
275,Callum Davidson,Blackburn,sct SCO,3082,1.0,1,7.0
276,Callum Davidson,Leicester City,sct SCO,5442,1.0,4,6.0
277,Callum McManaman,West Brom,eng ENG,626,0.0,2,3.0
278,Callum McManaman,Wigan Athletic,eng ENG,689,2.0,0,1.0
279,Callum Wilson,Bournemouth,eng ENG,9611,41.0,12,13.0
280,Callum Wilson,Newcastle Utd,eng ENG,5347,38.0,10,10.0
281,Calum Chambers,Arsenal,eng ENG,4876,3.0,3,17.0
282,Calum Chambers,Aston Villa,eng ENG,1184,1.0,0,3.0
283,Calum Chambers,Fulham,eng ENG,2588,2.0,0,9.0
284,Calum Chambers,Middlesbrough,eng ENG,2160,1.0,1,4.0
285,Calum Chambers,Southampton,eng ENG,1641,0.0,0,0.0
286,Calum Davenport,Coventry City,eng ENG,45,0.0,0,0.0
287,Calum Davenport,Southampton,eng ENG,501,0.0,0,0.0
288,Calum Davenport,Sunderland,eng ENG,687,0.0,1,2.0
289,Calum Davenport,Tottenham,eng ENG,824,1.0,0,2.0
290,Calum Davenport,West Ham,eng ENG,1159,1.0,2,2.0
291,Cameron Jerome,Birmingham City,eng ENG,7310,20.0,10,10.0
292,Cameron Jerome,Crystal Palace,eng ENG,1749,2.0,1,4.0
293,Cameron Jerome,Norwich City,eng ENG,1777,3.0,2,2.0
294,Cameron Jerome,Stoke City,eng ENG,1976,7.0,4,3.0
295,Carl Bradshaw,Norwich City,eng ENG,2109,1.0,0,0.0
296,Carl Bradshaw,Sheffield Utd,eng ENG,5446,2.0,4,9.0
297,Carl Cort,Newcastle Utd,gy GUY,1547,7.0,3,1.0
298,Carl Cort,Wimbledon,gy GUY,5026,16.0,9,3.0
299,Carl Cort,Wolves,gy GUY,1155,5.0,2,0.0
300,Carl Jenkinson,Arsenal,eng ENG,2738,1.0,3,5.0
301,Carl Jenkinson,West Ham,eng ENG,3898,2.0,2,6.0
302,Carl Leaburn,Wimbledon,eng ENG,3022,4.0,4,2.0
303,Carl Serrant,Newcastle Utd,eng ENG,313,0.0,0,1.0
304,Carl Tiler,Aston Villa,eng ENG,899,1.0,0,0.0
305,Carl Tiler,Charlton Ath,eng ENG,2984,1.0,0,7.0
306,Carl Tiler,Everton,eng ENG,1884,1.0,0,5.0
307,Carl Tiler,Nott'ham Forest,eng ENG,3544,0.0,0,6.0
308,Carlos Cuéllar,Aston Villa,es ESP,7758,2.0,2,14.0
309,Carlos Cuéllar,Sunderland,es ESP,2597,1.0,2,5.0
310,Carlton Cole,Aston Villa,eng ENG,1511,3.0,4,1.0
311,Carlton Cole,Charlton Ath,eng ENG,971,4.0,0,0.0
312,Carlton Cole,Chelsea,eng ENG,790,4.0,2,5.0
313,Carlton Cole,West Ham,eng ENG,12203,41.0,17,30.0
314,Carlton Palmer,Coventry City,eng ENG,2506,1.0,0,9.0
315,Carlton Palmer,Leeds United,eng ENG,9029,5.0,3,32.0
316,Carlton Palmer,Nott'ham Forest,eng ENG,1169,0.0,0,6.0
317,Carlton Palmer,Sheffield Weds,eng ENG,6215,6.0,4,9.0
318,Carlton Palmer,Southampton,eng ENG,3989,3.0,4,15.0
319,Carney Chukwuemeka,Aston Villa,eng ENG,321,0.0,1,0.0
320,Carney Chukwuemeka,Chelsea,eng ENG,354,0.0,0,0.0
321,Ceri Hughes,Wimbledon,wls WAL,1953,2.0,2,10.0
322,Charles N'Zogbia,Aston Villa,fr FRA,4532,4.0,10,8.0
323,Charles N'Zogbia,Newcastle Utd,fr FRA,8012,9.0,14,14.0
324,Charles N'Zogbia,Wigan Athletic,fr FRA,6895,15.0,12,11.0
325,Charlie Adam,Blackpool,sct SCO,3049,12.0,8,11.0
326,Charlie Adam,Liverpool,sct SCO,2167,2.0,6,7.0
327,Charlie Adam,Stoke City,sct SCO,7996,20.0,11,38.0
328,Cheikhou Kouyaté,Crystal Palace,sn SEN,9522,2.0,4,14.0
329,Cheikhou Kouyaté,Nott'ham Forest,sn SEN,882,1.0,0,3.0
330,Cheikhou Kouyaté,West Ham,sn SEN,11185,12.0,7,19.0
331,Chris Armstrong,Crystal Palace,eng ENG,6690,23.0,8,11.0
332,Chris Armstrong,Sheffield Utd,eng ENG,2212,0.0,0,2.0
333,Chris Armstrong,Tottenham,eng ENG,10731,48.0,8,17.0
334,Chris Baird,Fulham,nir NIR,9365,4.0,2,23.0
335,Chris Baird,Southampton,nir NIR,349,0.0,0,1.0
336,Chris Baird,West Brom,nir NIR,806,0.0,0,2.0
337,Chris Bart-Williams,Charlton Ath,eng ENG,1525,2.0,2,2.0
338,Chris Bart-Williams,Nott'ham Forest,eng ENG,6121,4.0,3,7.0
339,Chris Bart-Williams,Sheffield Weds,eng ENG,8135,16.0,14,7.0
340,Chris Basham,Blackpool,eng ENG,121,0.0,1,1.0
341,Chris Basham,Bolton,eng ENG,711,1.0,1,0.0
342,Chris Basham,Sheffield Utd,eng ENG,5818,0.0,2,9.0
343,Chris Coleman,Blackburn,wls WAL,2449,0.0,0,5.0
344,Chris Coleman,Crystal Palace,wls WAL,5512,6.0,4,5.0
345,Chris Eagles,Bolton,eng ENG,2289,4.0,6,1.0
346,Chris Eagles,Burnley,eng ENG,1975,2.0,3,2.0
347,Chris Eagles,Manchester Utd,eng ENG,226,1.0,0,0.0
348,Chris Gunter,Reading,wls WAL,1789,0.0,0,1.0
349,Chris Gunter,Tottenham,wls WAL,206,0.0,0,0.0
350,Chris Kirkland,Coventry City,eng ENG,2003,0.0,0,2.0
351,Chris Kirkland,Liverpool,eng ENG,2250,0.0,0,1.0
352,Chris Kirkland,West Brom,eng ENG,900,0.0,0,0.0
353,Chris Kirkland,Wigan Athletic,eng ENG,11523,0.0,2,2.0
354,Chris Kiwomya,Arsenal,eng ENG,558,3.0,0,1.0
355,Chris Kiwomya,Ipswich Town,eng ENG,7364,18.0,7,7.0
356,Chris Makin,Ipswich Town,eng ENG,3430,0.0,1,5.0
357,Chris Makin,Oldham Athletic,eng ENG,2294,1.0,0,4.0
358,Chris Makin,Sunderland,eng ENG,4905,1.0,2,14.0
359,Chris Mepham,Bournemouth,wls WAL,3961,1.0,1,9.0
360,Chris Perry,Charlton Ath,eng ENG,6252,3.0,0,14.0
361,Chris Perry,Tottenham,eng ENG,9835,3.0,0,23.0
362,Chris Perry,Wimbledon,eng ENG,14382,2.0,3,25.0
363,Chris Powell,Charlton Ath,eng ENG,15662,1.0,7,11.0
364,Chris Powell,Derby County,eng ENG,6238,1.0,4,8.0
365,Chris Powell,Watford,eng ENG,864,0.0,0,3.0
366,Chris Riggott,Derby County,eng ENG,5870,3.0,4,13.0
367,Chris Riggott,Middlesbrough,eng ENG,8038,5.0,0,14.0
368,Chris Smalling,Fulham,eng ENG,886,0.0,0,0.0
369,Chris Smalling,Manchester Utd,eng ENG,16251,12.0,1,20.0
370,Chris Sutton,Aston Villa,eng ENG,590,1.0,2,2.0
371,Chris Sutton,Birmingham City,eng ENG,830,1.0,1,2.0
372,Chris Sutton,Blackburn,eng ENG,10929,47.0,24,34.0
373,Chris Sutton,Chelsea,eng ENG,1848,1.0,2,7.0
374,Chris Sutton,Norwich City,eng ENG,6649,33.0,12,8.0
375,Chris Waddle,Sheffield Weds,eng ENG,8600,10.0,22,4.0
376,Chris Waddle,Sunderland,eng ENG,607,1.0,5,0.0
377,Chris Wood,Burnley,nz NZL,10757,49.0,7,5.0
378,Chris Wood,Leicester City,nz NZL,114,1.0,0,0.0
379,Chris Wood,Newcastle Utd,nz NZL,1773,4.0,0,0.0
380,Chris Wood,Nott'ham Forest,nz NZL,372,1.0,0,0.0
381,Chris Wood,West Brom,nz NZL,26,0.0,0,0.0
382,Christian Atsu,Everton,gh GHA,113,0.0,1,0.0
383,Christian Atsu,Newcastle Utd,gh GHA,4026,3.0,5,5.0
384,Christian Benteke,Aston Villa,be BEL,7323,42.0,8,16.0
385,Christian Benteke,Crystal Palace,be BEL,10407,35.0,11,29.0
386,Christian Benteke,Liverpool,be BEL,1529,9.0,3,2.0
387,Christian Dailly,Blackburn,sct SCO,1244,0.0,0,0.0
388,Christian Dailly,Derby County,sct SCO,5537,4.0,4,13.0
389,Christian Dailly,West Ham,sct SCO,8359,0.0,3,15.0
390,Christian Ziege,Liverpool,de GER,956,1.0,2,3.0
391,Christian Ziege,Middlesbrough,de GER,2471,6.0,6,10.0
392,Christian Ziege,Tottenham,de GER,3738,7.0,10,15.0
