Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
483,Steve Sidwell,eng ENG,MF,Aston Villa,26,1982,25,12,1227,13.6,0,1,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,Matches
484,Eduardo da Silva,hr CRO,FW,Arsenal,26,1983,24,13,1120,12.4,4,4,8,4,0,0,0,0,0.32,0.32,0.64,0.32,0.64,Matches
485,Paulo da Silva,py PAR,DF,Sunderland,29,1980,16,12,1161,12.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Mikaël Silvestre,fr FRA,DF,Arsenal,31,1977,12,9,859,9.5,1,0,1,1,0,0,2,0,0.10,0.00,0.10,0.10,0.10,Matches
487,Steve Simonsen,eng ENG,GK,Stoke City,30,1979,3,2,230,2.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
488,Scott Sinclair,eng ENG,"FW,MF",Wigan Athletic,20,1989,18,1,359,4.0,1,0,1,1,0,0,0,0,0.25,0.00,0.25,0.25,0.25,Matches
489,Martin Škrtel,sk SVK,DF,Liverpool,24,1984,19,16,1409,15.7,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
490,Chris Smalling,eng ENG,DF,Fulham,19,1989,12,9,872,9.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
491,Tommy Smith,eng ENG,"FW,MF",Portsmouth,29,1980,16,12,1021,11.3,1,1,2,1,0,0,0,0,0.09,0.09,0.18,0.09,0.18,Matches
492,Alexandre Song,cm CMR,"DF,MF",Arsenal,21,1987,26,25,2238,24.9,1,1,2,1,0,0,10,0,0.04,0.04,0.08,0.04,0.08,Matches
493,Ibrahima Sonko,sn SEN,DF,Hull City,28,1981,9,9,810,9.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
494,Lennard Sowah,gh GHA,DF,Portsmouth,16,1992,5,3,342,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
495,Jay Spearing,eng ENG,MF,Liverpool,20,1988,3,1,77,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
496,Jonathan Spector,us USA,"DF,MF",West Ham,23,1986,27,22,2240,24.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
497,Jordan Spence,eng ENG,DF,West Ham,19,1990,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
498,Junior Stanislas,eng ENG,"FW,MF",West Ham,19,1989,26,11,1251,13.9,2,2,4,2,0,0,2,0,0.14,0.14,0.29,0.14,0.29,Matches
499,Richard Stearman,eng ENG,DF,Wolves,21,1987,16,12,1126,12.5,1,0,1,1,0,0,5,1,0.08,0.00,0.08,0.08,0.08,Matches
500,Grétar Steinsson,is ISL,DF,Bolton,27,1982,27,25,2220,24.7,0,2,2,0,0,0,4,1,0.00,0.08,0.08,0.00,0.08,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,David Stockdale,eng ENG,GK,Fulham,23,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Vladimir Stojković,rs SRB,GK,Wigan Athletic,26,1983,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
503,Fredrik Stoor,se SWE,DF,Fulham,25,1984,2,0,26,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
504,Daniel Sturridge,eng ENG,"FW,MF",Chelsea,19,1989,13,2,298,3.3,1,0,1,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matches
505,Andrew Surman,eng ENG,MF,Wolves,22,1986,7,3,321,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
506,Sylvinho,br BRA,DF,Manchester City,35,1974,10,6,485,5.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
507,Thomas Sørensen,dk DEN,GK,Stoke City,33,1976,33,33,2864,31.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Teemu Tainio,fi FIN,MF,Birmingham City,29,1979,6,5,359,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Maik Taylor,nir NIR,GK,Birmingham City,37,1971,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
510,Matthew Taylor,eng ENG,"DF,MF",Bolton,27,1981,37,29,2578,28.6,8,1,9,5,3,3,2,0,0.28,0.03,0.31,0.17,0.21,Matches
511,John Terry,eng ENG,DF,Chelsea,28,1980,37,37,3258,36.2,2,2,4,2,0,0,8,1,0.06,0.06,0.11,0.06,0.11,Matches
512,Carlos Tevez,ar ARG,"FW,MF",Manchester City,25,1984,35,32,2861,31.8,23,7,30,18,5,5,6,0,0.72,0.22,0.94,0.57,0.79,Matches
513,Hendry Thomas,hn HON,MF,Wigan Athletic,24,1985,31,27,2333,25.9,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
514,Steven Thompson,sct SCO,FW,Burnley,30,1978,20,1,401,4.5,4,0,4,4,0,0,1,0,0.90,0.00,0.90,0.90,0.90,Matches
515,James Tomkins,eng ENG,"DF,MF",West Ham,20,1989,23,22,1996,22.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
516,Fernando Torres,es ESP,FW,Liverpool,25,1984,22,20,1704,18.9,18,3,21,18,0,0,5,0,0.95,0.16,1.11,0.95,1.11,Matches
517,Kolo Touré,ci CIV,DF,Manchester City,28,1981,31,31,2708,30.1,1,0,1,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matches
518,Armand Traoré,sn SEN,"DF,MF",Arsenal,19,1989,9,9,803,8.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
519,Ross Turnbull,eng ENG,GK,Chelsea,24,1985,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
520,Michael Turner,eng ENG,DF,Sunderland,25,1983,29,29,2549,28.3,1,0,1,1,0,0,8,2,0.04,0.00,0.04,0.04,0.04,Matches
521,Michael Turner,eng ENG,DF,Hull City,25,1983,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
522,Matt Upson,eng ENG,DF,West Ham,30,1979,33,33,2904,32.3,3,0,3,3,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matches
523,John Utaka,ng NGA,"FW,MF",Portsmouth,27,1982,18,10,1054,11.7,1,2,3,1,0,0,1,0,0.09,0.17,0.26,0.09,0.26,Matches
524,Antonio Valencia,ec ECU,"DF,MF",Manchester Utd,23,1985,34,29,2613,29.0,5,7,12,5,0,0,3,0,0.17,0.24,0.41,0.17,0.41,Matches
525,Anthony Vanden Borre,be BEL,"DF,MF",Portsmouth,21,1987,19,15,1328,14.8,0,2,2,0,0,0,2,1,0.00,0.14,0.14,0.00,0.14,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,James Vaughan,eng ENG,FW,Everton,21,1988,8,0,64,0.7,1,0,1,1,0,0,0,0,1.41,0.00,1.41,1.41,1.41,Matches
527,Carlos Vela,mx MEX,"FW,MF",Arsenal,20,1989,11,1,234,2.6,1,0,1,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,Matches
528,Thomas Vermaelen,be BEL,DF,Arsenal,23,1985,33,33,2797,31.1,7,1,8,7,0,0,3,1,0.23,0.03,0.26,0.23,0.26,Matches
529,Nemanja Vidić,rs SRB,DF,Manchester Utd,27,1981,24,24,2106,23.4,1,0,1,1,0,0,8,1,0.04,0.00,0.04,0.04,0.04,Matches
530,Patrick Vieira,fr FRA,MF,Manchester City,33,1976,13,8,815,9.1,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,Matches
531,Grégory Vignal,fr FRA,DF,Birmingham City,28,1981,8,6,500,5.6,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Sam Vokes,wls WAL,FW,Wolves,19,1989,5,0,48,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
533,Andriy Voronin,ua UKR,"FW,MF",Liverpool,30,1979,8,1,209,2.3,0,1,1,0,0,0,0,0,0.00,0.43,0.43,0.00,0.43,Matches
534,Theo Walcott,eng ENG,"FW,MF",Arsenal,20,1989,23,12,1129,12.5,3,2,5,3,0,0,0,0,0.24,0.16,0.40,0.24,0.40,Matches
535,Kyle Walker,eng ENG,"DF,MF",Tottenham,19,1990,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Danny Ward,eng ENG,"FW,MF",Bolton,17,1991,2,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
537,Joel Ward,eng ENG,"DF,MF",Portsmouth,19,1989,3,1,146,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
538,Stephen Ward,ie IRL,"DF,FW",Wolves,23,1985,22,18,1574,17.5,0,1,1,0,0,0,3,1,0.00,0.06,0.06,0.00,0.06,Matches
539,Stephen Warnock,eng ENG,DF,Aston Villa,27,1981,30,30,2590,28.8,0,3,3,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,Matches
540,Stephen Warnock,eng ENG,DF,Blackburn,27,1981,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
541,Ben Watson,eng ENG,MF,Wigan Athletic,24,1985,5,4,335,3.7,1,0,1,1,0,0,0,0,0.27,0.00,0.27,0.27,0.27,Matches
542,Danny Webber,eng ENG,FW,Portsmouth,27,1981,17,4,475,5.3,1,1,2,1,0,0,1,0,0.19,0.19,0.38,0.19,0.38,Matches
543,Vladimír Weiss,sk SVK,"FW,MF",Bolton,19,1989,13,3,397,4.4,0,3,3,0,0,0,0,0,0.00,0.68,0.68,0.00,0.68,Matches
544,Danny Welbeck,eng ENG,"FW,MF",Manchester Utd,18,1990,5,1,141,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
545,Glenn Whelan,ie IRL,MF,Stoke City,25,1984,33,25,2358,26.2,2,2,4,2,0,0,9,0,0.08,0.08,0.15,0.08,0.15,Matches
546,Dean Whitehead,eng ENG,"DF,MF",Stoke City,27,1982,36,33,2896,32.2,0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,Matches
547,Andy Wilkinson,eng ENG,DF,Stoke City,24,1984,25,21,2039,22.7,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
548,Jack Wilshere,eng ENG,MF,Arsenal,17,1992,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
549,Jack Wilshere,eng ENG,MF,Bolton,17,1992,14,13,1084,12.0,1,1,2,1,0,0,3,0,0.08,0.08,0.17,0.08,0.17,Matches
550,Marc Wilson,ie IRL,"DF,MF",Portsmouth,21,1987,28,28,2408,26.8,0,1,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Cho Won-hee,kr KOR,"DF,MF",Wigan Athletic,26,1983,4,1,115,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
552,Jonathan Woodgate,eng ENG,DF,Tottenham,29,1980,3,3,193,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
553,Shaun Wright-Phillips,eng ENG,"FW,MF",Manchester City,27,1981,30,19,1752,19.5,4,7,11,4,0,0,2,0,0.21,0.36,0.57,0.21,0.57,Matches
554,Hassan Yebda,dz ALG,MF,Portsmouth,25,1984,18,15,1275,14.2,2,0,2,1,1,1,2,0,0.14,0.00,0.14,0.07,0.07,Matches
555,Joseph Yobo,ng NGA,DF,Everton,28,1980,17,14,1183,13.1,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
556,Ashley Young,eng ENG,"DF,FW",Aston Villa,24,1985,37,37,3300,36.7,5,7,12,4,1,2,6,0,0.14,0.19,0.33,0.11,0.30,Matches
557,Luke Young,eng ENG,DF,Aston Villa,30,1979,16,14,1289,14.3,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
558,Pablo Zabaleta,ar ARG,"DF,MF",Manchester City,24,1985,27,23,2102,23.4,0,1,1,0,0,0,9,1,0.00,0.04,0.04,0.00,0.04,Matches
559,Amr Zaki,eg EGY,FW,Hull City,26,1983,6,2,228,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
560,Bobby Zamora,eng ENG,FW,Fulham,28,1981,27,27,2217,24.6,8,4,12,8,0,0,3,0,0.32,0.16,0.49,0.32,0.49,Matches
561,Kamil Zayatte,gn GUI,"DF,MF",Hull City,24,1985,23,21,1869,20.8,2,1,3,2,0,0,3,0,0.10,0.05,0.14,0.10,0.14,Matches
562,Boudewijn Zenden,nl NED,"DF,FW",Sunderland,32,1976,20,1,524,5.8,2,0,2,2,0,0,1,0,0.34,0.00,0.34,0.34,0.34,Matches
563,Nabil El Zhar,ma MAR,"FW,MF",Liverpool,22,1986,3,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
564,Yuri Zhirkov,ru RUS,"DF,MF",Chelsea,25,1983,17,10,954,10.6,0,2,2,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matches
565,Ronald Zubar,fr FRA,DF,Wolves,23,1985,23,23,2059,22.9,1,2,3,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matches
