Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
479,Nicky Summerbee,eng ENG,MF,Sunderland,27,1971,32,29,2562,28.5,1,5,6,1,0,0,3,0,0.04,0.18,0.21,0.04,0.21,Matches
480,Mark Summerbell,eng ENG,MF,Middlesbrough,22,1976,19,16,1365,15.2,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
481,Chris Sutton,eng ENG,"DF,FW",Chelsea,26,1973,28,21,1848,20.5,1,2,3,1,0,0,7,0,0.05,0.10,0.15,0.05,0.15,Matches
482,Sylvinho,br BRA,DF,Arsenal,25,1974,31,23,2177,24.2,1,3,4,1,0,0,3,0,0.04,0.12,0.17,0.04,0.17,Matches
483,Thomas Sørensen,dk DEN,GK,Sunderland,23,1976,37,37,3330,37.0,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
484,Gerry Taggart,nir NIR,DF,Leicester City,28,1970,31,30,2647,29.4,6,3,9,6,0,0,5,1,0.20,0.10,0.31,0.20,0.31,Matches
485,Massimo Taibi,it ITA,GK,Manchester Utd,29,1970,4,4,360,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Mauricio Taricco,ar ARG,DF,Tottenham,26,1973,29,29,2516,28.0,0,5,5,0,0,0,10,0,0.00,0.18,0.18,0.00,0.18,Matches
487,Ian Taylor,eng ENG,MF,Aston Villa,31,1968,29,25,2343,26.0,5,0,5,5,0,0,8,0,0.19,0.00,0.19,0.19,0.19,Matches
488,Paul Telfer,sct SCO,"DF,MF",Coventry City,27,1971,30,26,2370,26.3,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
489,John Terry,eng ENG,DF,Chelsea,18,1980,4,2,257,2.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
490,Jo Tessem,no NOR,MF,Southampton,27,1972,25,23,1988,22.1,4,0,4,4,0,0,0,0,0.18,0.00,0.18,0.18,0.18,Matches
491,Ben Thatcher,wls WAL,DF,Wimbledon,23,1975,20,19,1670,18.6,0,2,2,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matches
492,Paul Thirlwell,eng ENG,MF,Sunderland,20,1979,8,7,573,6.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
493,Danny Thomas,eng ENG,"DF,MF",Leicester City,18,1981,3,0,64,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
494,Emerson Thome,br BRA,DF,Sheffield Weds,27,1972,17,16,1449,16.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
495,Emerson Thome,br BRA,DF,Chelsea,27,1972,20,18,1692,18.8,0,1,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,Matches
496,Alan Thompson,eng ENG,MF,Aston Villa,25,1973,21,16,1379,15.3,2,2,4,2,0,0,7,0,0.13,0.13,0.26,0.13,0.26,Matches
497,David Thompson,eng ENG,MF,Liverpool,21,1977,27,19,1713,19.0,3,3,6,3,0,0,7,1,0.16,0.16,0.32,0.16,0.32,Matches
498,Andy Townsend,ie IRL,MF,Middlesbrough,36,1963,5,3,299,3.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
499,David Unsworth,eng ENG,DF,Everton,25,1973,33,32,2759,30.7,6,2,8,1,5,6,4,0,0.20,0.07,0.26,0.03,0.10,Matches
500,Matt Upson,eng ENG,DF,Arsenal,20,1979,9,5,453,5.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Darius Vassell,eng ENG,"FW,MF",Aston Villa,19,1980,11,1,232,2.6,0,2,2,0,0,0,1,0,0.00,0.78,0.78,0.00,0.78,Matches
502,Ramon Vega,ch SUI,DF,Tottenham,28,1971,5,2,225,2.5,1,1,2,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,Matches
503,Paolo Vernazza,eng ENG,MF,Arsenal,19,1979,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
504,Steve Vickers,eng ENG,DF,Middlesbrough,31,1967,32,30,2647,29.4,0,1,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matches
505,Patrick Vieira,fr FRA,MF,Arsenal,23,1976,30,29,2625,29.2,2,3,5,2,0,0,11,1,0.07,0.10,0.17,0.07,0.17,Matches
506,Nelson Vivas,ar ARG,DF,Arsenal,29,1969,5,1,213,2.4,0,2,2,0,0,0,1,0,0.00,0.85,0.85,0.00,0.85,Matches
507,Des Walker,eng ENG,DF,Sheffield Weds,33,1965,37,37,3204,35.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Ian Walker,eng ENG,GK,Tottenham,27,1971,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
509,Richard Walker,eng ENG,FW,Aston Villa,21,1977,5,2,167,1.9,2,0,2,2,0,0,0,0,1.08,0.00,1.08,1.08,1.08,Matches
510,Ronnie Wallwork,eng ENG,"DF,MF",Manchester Utd,21,1977,5,0,134,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
511,Gary Walsh,eng ENG,GK,Bradford City,31,1968,11,11,990,11.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
512,Steve Walsh,eng ENG,DF,Leicester City,34,1964,11,5,531,5.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
513,Paulo Wanchope,cr CRC,FW,West Ham,23,1976,35,33,2932,32.6,12,5,17,12,0,0,7,0,0.37,0.15,0.52,0.37,0.52,Matches
514,Darren Ward,eng ENG,DF,Watford,20,1978,9,7,719,8.0,1,1,2,1,0,0,0,0,0.13,0.13,0.25,0.13,0.25,Matches
515,Mitch Ward,eng ENG,MF,Everton,28,1971,10,6,479,5.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
516,Dave Watson,eng ENG,DF,Everton,37,1961,6,5,471,5.2,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
517,Steve Watson,eng ENG,"DF,MF",Aston Villa,25,1974,14,13,1084,12.0,0,1,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matches
518,George Weah,lr LBR,FW,Chelsea,32,1966,11,9,876,9.7,3,3,6,3,0,0,0,0,0.31,0.31,0.62,0.31,0.62,Matches
519,David Weir,sct SCO,DF,Everton,29,1970,35,35,3090,34.3,2,2,4,2,0,0,3,1,0.06,0.06,0.12,0.06,0.12,Matches
520,Sander Westerveld,nl NED,GK,Liverpool,24,1974,36,36,3240,36.0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,Matches
521,Rhys Weston,wls WAL,DF,Arsenal,18,1980,1,1,67,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
522,Ashley Westwood,,DF,Bradford City,22,1976,5,1,113,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
523,David Wetherall,eng ENG,DF,Bradford City,28,1971,38,38,3420,38.0,2,2,4,2,0,0,7,0,0.05,0.05,0.11,0.05,0.11,Matches
524,Gareth Whalley,eng ENG,MF,Bradford City,25,1973,16,16,1292,14.4,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
525,Noel Whelan,eng ENG,FW,Coventry City,24,1974,26,20,1785,19.8,1,2,3,1,0,0,3,0,0.05,0.10,0.15,0.05,0.15,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Jason Wilcox,eng ENG,"FW,MF",Leeds United,28,1971,20,15,1422,15.8,3,2,5,3,0,0,1,0,0.19,0.13,0.32,0.19,0.32,Matches
527,Darren Williams,eng ENG,DF,Sunderland,22,1977,25,13,1491,16.6,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
528,Mark Williams,nir NIR,DF,Watford,28,1970,22,20,1696,18.8,1,0,1,1,0,0,8,1,0.05,0.00,0.05,0.05,0.05,Matches
529,Paul Williams,eng ENG,DF,Coventry City,28,1971,28,26,2314,25.7,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04,Matches
530,Chris Willmott,eng ENG,DF,Wimbledon,21,1977,7,7,612,6.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
531,Mark Wilson,eng ENG,MF,Manchester Utd,20,1979,3,1,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Dean Windass,eng ENG,"FW,MF",Bradford City,30,1969,38,36,3123,34.7,10,2,12,10,0,0,6,0,0.29,0.06,0.35,0.29,0.35,Matches
533,Nigel Winterburn,eng ENG,DF,Arsenal,35,1963,28,19,1915,21.3,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
534,Dennis Wise,eng ENG,MF,Chelsea,32,1966,30,29,2607,29.0,4,5,9,4,0,0,7,1,0.14,0.17,0.31,0.14,0.31,Matches
535,Rob Wolleaston,eng ENG,MF,Chelsea,19,1979,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Jonathan Woodgate,eng ENG,DF,Leeds United,19,1980,34,32,2828,31.4,1,0,1,1,0,0,0,0,0.03,0.00,0.03,0.03,0.03,Matches
537,Nordin Wooter,nl NED,"FW,MF",Watford,22,1976,20,16,1406,15.6,1,1,2,1,0,0,0,0,0.06,0.06,0.13,0.06,0.13,Matches
538,Alan Wright,eng ENG,DF,Aston Villa,27,1971,32,31,2639,29.3,1,5,6,1,0,0,5,0,0.03,0.17,0.20,0.03,0.20,Matches
539,Nick Wright,,FW,Watford,23,1975,4,1,143,1.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
540,Tommy Wright,nir NIR,GK,Newcastle Utd,35,1963,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
541,Abel Xavier,pt POR,DF,Everton,26,1972,20,18,1652,18.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
542,Dwight Yorke,tt TRI,"FW,MF",Manchester Utd,27,1971,32,29,2555,28.4,20,3,23,20,0,0,1,0,0.70,0.11,0.81,0.70,0.81,Matches
543,Luke Young,eng ENG,DF,Tottenham,20,1979,20,11,1180,13.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
544,Theodoros Zagorakis,gr GRE,MF,Leicester City,27,1971,17,6,692,7.7,1,1,2,1,0,0,2,0,0.13,0.13,0.26,0.13,0.26,Matches
545,Christian Ziege,de GER,"DF,MF",Middlesbrough,27,1972,29,29,2471,27.5,6,6,12,5,1,1,9,1,0.22,0.22,0.44,0.18,0.40,Matches
546,Gianfranco Zola,it ITA,FW,Chelsea,33,1966,33,25,2229,24.8,4,7,11,4,0,0,0,0,0.16,0.28,0.44,0.16,0.44,Matches
547,Ysrael Zúñiga,pe PER,FW,Coventry City,22,1976,7,3,224,2.5,2,0,2,2,0,0,0,0,0.80,0.00,0.80,0.80,0.80,Matches
548,Egil Østenstad,no NOR,FW,Southampton,27,1972,3,3,270,3.0,1,0,1,1,0,0,2,0,0.33,0.00,0.33,0.33,0.33,Matches
