Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
487,Simon Tracey,eng ENG,GK,Norwich City,26,1967,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
488,Simon Tracey,eng ENG,GK,Manchester City,26,1967,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
489,Andy Turner,ie IRL,MF,Tottenham,19,1975,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
490,Robert Ullathorne,eng ENG,DF,Norwich City,22,1971,27,27,2150,23.9,2,0,2,2,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matches
491,David Unsworth,eng ENG,DF,Everton,20,1973,38,37,3328,37.0,3,0,3,2,1,2,8,0,0.08,0.00,0.08,0.05,0.05,Matches
492,Tony Vaughan,eng ENG,"DF,MF",Ipswich Town,18,1975,10,10,842,9.4,0,0,0,0,0,,4,0,0.00,0.00,0.00,0.00,0.00,Matches
493,Barry Venison,eng ENG,DF,Newcastle Utd,29,1964,28,28,2452,27.2,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,Matches
494,Michel Vonk,nl NED,DF,Manchester City,25,1968,21,19,1682,18.7,0,2,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,Matches
495,Chris Waddle,eng ENG,"FW,MF",Sheffield Weds,33,1960,25,20,1845,20.5,4,0,4,4,0,0,1,0,0.20,0.00,0.20,0.20,0.20,Matches
496,Des Walker,eng ENG,DF,Sheffield Weds,28,1965,38,38,3381,37.6,0,1,1,0,0,0,2,1,0.00,0.03,0.03,0.00,0.03,Matches
497,Ian Walker,eng ENG,GK,Tottenham,22,1971,41,41,3690,41.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
498,Rod Wallace,eng ENG,FW,Leeds United,24,1969,32,30,2642,29.4,4,3,7,4,0,0,6,0,0.14,0.10,0.24,0.14,0.24,Matches
499,Gary Walsh,eng ENG,GK,Manchester Utd,26,1968,10,10,900,10.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
500,Paul Walsh,eng ENG,FW,Manchester City,31,1962,39,39,3451,38.3,12,3,15,11,1,2,0,0,0.31,0.08,0.39,0.29,0.37,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Steve Walsh,eng ENG,DF,Leicester City,29,1964,5,5,450,5.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
502,Mark Walters,eng ENG,MF,Liverpool,30,1964,18,7,824,9.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
503,Ashley Ward,eng ENG,FW,Norwich City,23,1970,25,25,2250,25.0,8,3,11,7,1,1,5,0,0.32,0.12,0.44,0.28,0.40,Matches
504,Gavin Ward,eng ENG,GK,Leicester City,24,1970,6,6,540,6.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
505,Paul Warhurst,eng ENG,"DF,MF",Blackburn,24,1969,26,19,1990,22.1,2,0,2,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,Matches
506,John Wark,sct SCO,MF,Ipswich Town,36,1957,26,26,2196,24.4,4,0,4,1,3,3,3,1,0.16,0.00,0.16,0.04,0.04,Matches
507,Vance Warner,eng ENG,DF,Nott'ham Forest,19,1974,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
508,Dave Watson,eng ENG,DF,Everton,32,1961,38,38,3313,36.8,2,0,2,2,0,0,5,0,0.05,0.00,0.05,0.05,0.05,Matches
509,Gordon Watson,eng ENG,FW,Southampton,23,1971,12,12,1069,11.9,3,1,4,,,,1,0,0.25,0.08,0.34,,,Matches
510,Gordon Watson,eng ENG,FW,Sheffield Weds,23,1971,23,5,702,7.8,2,0,2,,,,0,1,0.26,0.00,0.26,,,Matches
511,Steve Watson,eng ENG,"DF,MF",Newcastle Utd,20,1974,27,22,2061,22.9,4,2,6,4,0,0,3,0,0.17,0.09,0.26,0.17,0.26,Matches
512,Simon Webster,,DF,West Ham,30,1964,5,0,124,1.4,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
513,Roy Wegerle,us USA,"FW,MF",Coventry City,30,1964,26,21,1844,20.5,4,1,5,3,1,1,0,0,0.20,0.05,0.24,0.15,0.20,Matches
514,David Wetherall,eng ENG,DF,Leeds United,23,1971,38,38,3369,37.4,3,2,5,3,0,0,6,0,0.08,0.05,0.13,0.08,0.13,Matches
515,Noel Whelan,eng ENG,FW,Leeds United,19,1974,23,18,1713,19.0,7,1,8,7,0,0,4,0,0.37,0.05,0.42,0.37,0.42,Matches
516,Phil Whelan,eng ENG,DF,Ipswich Town,22,1972,13,12,1007,11.2,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
517,Peter Whiston,eng ENG,DF,Southampton,26,1968,1,0,18,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
518,Adrian Whitbread,eng ENG,DF,West Ham,22,1971,8,3,324,3.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
519,David White,eng ENG,"FW,MF",Leeds United,26,1967,23,18,1628,18.1,3,2,5,3,0,0,3,0,0.17,0.11,0.28,0.17,0.28,Matches
520,Devon White,eng ENG,FW,QPR,30,1964,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
521,Mike Whitlow,eng ENG,DF,Leicester City,26,1968,28,28,2409,26.8,2,3,5,2,0,0,6,1,0.07,0.11,0.19,0.07,0.19,Matches
522,Guy Whittingham,eng ENG,FW,Aston Villa,29,1964,6,4,396,4.4,2,1,3,,,,0,0,0.45,0.23,0.68,,,Matches
523,Guy Whittingham,eng ENG,FW,Sheffield Weds,29,1964,22,16,1505,16.7,9,0,9,,,,0,0,0.54,0.00,0.54,,,Matches
524,Tommy Widdrington,eng ENG,MF,Southampton,22,1971,28,23,1991,22.1,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05,Matches
525,Jason Wilcox,eng ENG,"FW,MF",Blackburn,23,1971,27,27,2298,25.5,5,6,11,5,0,0,7,2,0.20,0.23,0.43,0.20,0.43,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Ray Wilkins,eng ENG,MF,Crystal Palace,37,1956,1,1,81,0.9,0,0,0,,,,1,0,0.00,0.00,0.00,,,Matches
527,Ray Wilkins,eng ENG,MF,QPR,37,1956,2,1,92,1.0,0,0,0,,,,0,0,0.00,0.00,0.00,,,Matches
528,Geraint Williams,wls WAL,MF,Ipswich Town,32,1962,38,38,3355,37.3,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
529,John Williams,eng ENG,FW,Coventry City,26,1968,7,1,205,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
530,Mike Williams,eng ENG,FW,Sheffield Weds,24,1969,10,8,779,8.7,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12,Matches
531,Paul Williams,eng ENG,FW,Crystal Palace,28,1965,4,3,253,2.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
532,Paul Williams,eng ENG,DF,Coventry City,24,1969,5,5,450,5.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
533,Danny Williamson,eng ENG,MF,West Ham,20,1973,4,4,360,4.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
534,Jimmy Willis,eng ENG,DF,Leicester City,26,1968,29,29,2562,28.5,2,0,2,2,0,0,8,1,0.07,0.00,0.07,0.07,0.07,Matches
535,Rhys Wilmot,wls WAL,GK,Crystal Palace,32,1962,6,6,486,5.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Clive Wilson,eng ENG,DF,QPR,32,1961,36,36,3101,34.5,2,1,3,2,0,0,3,1,0.06,0.03,0.09,0.06,0.09,Matches
537,Nigel Winterburn,eng ENG,DF,Arsenal,30,1963,39,39,3437,38.2,0,2,2,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,Matches
538,Dennis Wise,eng ENG,MF,Chelsea,27,1966,19,18,1631,18.1,6,3,9,5,1,2,5,1,0.33,0.17,0.50,0.28,0.44,Matches
539,Richard Witschge,nl NED,MF,Blackburn,24,1969,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
540,Ian Woan,eng ENG,MF,Nott'ham Forest,26,1967,37,35,3131,34.8,5,7,12,5,0,0,5,0,0.14,0.20,0.34,0.14,0.34,Matches
541,Chris Woods,eng ENG,GK,Sheffield Weds,34,1959,9,8,733,8.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
542,Nigel Worthington,nir NIR,"DF,MF",Leeds United,32,1961,27,21,1956,21.7,1,2,3,1,0,0,2,0,0.05,0.09,0.14,0.05,0.14,Matches
543,Alan Wright,eng ENG,DF,Aston Villa,22,1971,8,8,710,7.9,0,0,0,,,,0,0,0.00,0.00,0.00,,,Matches
544,Alan Wright,eng ENG,DF,Blackburn,22,1971,5,4,369,4.1,0,0,0,,,,1,0,0.00,0.00,0.00,,,Matches
545,Ian Wright,eng ENG,FW,Arsenal,30,1963,31,30,2645,29.4,18,3,21,15,3,4,9,0,0.61,0.10,0.71,0.51,0.61,Matches
546,Johnny Wright,nir NIR,DF,Norwich City,18,1975,2,0,40,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
547,Mark Wright,eng ENG,DF,Liverpool,30,1963,6,5,495,5.5,0,0,0,0,0,,1,0,0.00,0.00,0.00,0.00,0.00,Matches
548,Richard Wright,eng ENG,GK,Ipswich Town,16,1977,3,3,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
549,Frank Yallop,ca CAN,DF,Ipswich Town,30,1964,41,41,3659,40.7,1,2,3,1,0,0,4,0,0.02,0.05,0.07,0.02,0.07,Matches
550,Steve Yates,eng ENG,DF,QPR,24,1970,23,22,1957,21.7,1,1,2,1,0,0,1,0,0.05,0.05,0.09,0.05,0.09,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Tony Yeboah,gh GHA,FW,Leeds United,28,1966,18,16,1437,16.0,12,2,14,12,0,0,0,0,0.75,0.13,0.88,0.75,0.88,Matches
552,Dwight Yorke,tt TRI,"FW,MF",Aston Villa,22,1971,37,33,2963,32.9,6,5,11,6,0,0,3,0,0.18,0.15,0.33,0.18,0.33,Matches
553,Eddie Youds,eng ENG,DF,Ipswich Town,24,1970,10,9,844,9.4,0,0,0,0,0,,4,0,0.00,0.00,0.00,0.00,0.00,Matches
554,Eric Young,wls WAL,DF,Crystal Palace,34,1960,13,13,1048,11.6,0,1,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,Matches
