Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
484,Gary Speed,wls WAL,MF,Newcastle Utd,28,1969,38,34,3117,34.6,4,0,4,4,0,0,6,0,0.12,0.00,0.12,0.12,0.12,Matches
485,John Spencer,sct SCO,FW,Everton,27,1970,3,2,124,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Pavel Srníček,cz CZE,GK,Sheffield Weds,30,1968,24,24,2148,23.9,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
487,Jaap Stam,nl NED,DF,Manchester Utd,26,1972,30,30,2524,28.0,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,Matches
488,Phil Stamp,eng ENG,MF,Middlesbrough,22,1975,16,5,561,6.2,2,0,2,2,0,0,1,1,0.32,0.00,0.32,0.32,0.32,Matches
489,Steve Staunton,ie IRL,"DF,MF",Liverpool,29,1969,31,31,2568,28.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
490,Dejan Stefanović,rs SRB,DF,Sheffield Weds,23,1974,11,8,801,8.9,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
491,Ståle Stensaas,no NOR,DF,Nott'ham Forest,27,1971,7,6,459,5.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
492,Igor Štimac,hr CRO,DF,Derby County,30,1967,14,14,1169,13.0,0,2,2,0,0,0,6,0,0.00,0.15,0.15,0.00,0.15,Matches
493,Robbie Stockdale,sct SCO,DF,Middlesbrough,18,1979,19,17,1489,16.5,0,3,3,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,Matches
494,Steve Stone,eng ENG,MF,Aston Villa,26,1971,10,9,814,9.0,0,3,3,,,,1,0,0.00,0.33,0.33,,,Matches
495,Steve Stone,eng ENG,MF,Nott'ham Forest,26,1971,26,26,2281,25.3,3,3,6,,,,7,1,0.12,0.12,0.24,,,Matches
496,Graham Stuart,eng ENG,"FW,MF",Charlton Ath,27,1970,9,9,810,9.0,3,1,4,2,1,1,2,0,0.33,0.11,0.44,0.22,0.33,Matches
497,Dean Sturridge,eng ENG,FW,Derby County,25,1973,29,23,2077,23.1,5,4,9,5,0,0,3,0,0.22,0.17,0.39,0.22,0.39,Matches
498,Neil Sullivan,sct SCO,GK,Wimbledon,28,1970,38,38,3420,38.0,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
499,Mark Summerbell,eng ENG,MF,Middlesbrough,21,1976,11,7,664,7.4,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
500,Chris Sutton,eng ENG,"DF,FW",Blackburn,25,1973,17,17,1459,16.2,3,1,4,1,2,2,9,1,0.19,0.06,0.25,0.06,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
501,Gerry Taggart,nir NIR,DF,Leicester City,27,1970,15,9,823,9.1,0,2,2,0,0,0,3,0,0.00,0.22,0.22,0.00,0.22,Matches
502,Mauricio Taricco,ar ARG,DF,Tottenham,25,1973,13,12,1072,11.9,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
503,Ian Taylor,eng ENG,MF,Aston Villa,30,1968,33,31,2665,29.6,4,4,8,4,0,0,7,0,0.14,0.14,0.27,0.14,0.27,Matches
504,Martin Taylor,eng ENG,DF,Blackburn,18,1979,3,1,127,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
505,Paul Telfer,sct SCO,"DF,MF",Coventry City,26,1971,32,30,2581,28.7,2,0,2,2,0,0,11,0,0.07,0.00,0.07,0.07,0.07,Matches
506,John Terry,eng ENG,DF,Chelsea,17,1980,2,0,50,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
507,Ben Thatcher,wls WAL,DF,Wimbledon,22,1975,31,31,2714,30.2,0,1,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matches
508,Geoff Thomas,eng ENG,MF,Nott'ham Forest,33,1964,5,5,403,4.5,1,1,2,1,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matches
509,Tony Thomas,eng ENG,DF,Everton,27,1971,1,0,3,0.0,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
510,Emerson Thome,br BRA,DF,Sheffield Weds,26,1972,37,37,3272,36.4,1,2,3,1,0,0,3,0,0.03,0.06,0.08,0.03,0.08,Matches
511,Alan Thompson,eng ENG,MF,Aston Villa,24,1973,25,20,1764,19.6,2,3,5,2,0,1,6,0,0.10,0.15,0.26,0.10,0.26,Matches
512,David Thompson,eng ENG,MF,Liverpool,20,1977,13,4,480,5.3,1,1,2,1,0,0,3,0,0.19,0.19,0.37,0.19,0.37,Matches
513,Carl Tiler,eng ENG,DF,Charlton Ath,28,1970,27,27,2361,26.2,1,0,1,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,Matches
514,Carl Tiler,eng ENG,DF,Everton,28,1970,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
515,Bjørn Tore Kvarme,no NOR,DF,Liverpool,26,1972,7,2,215,2.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
516,Andy Townsend,ie IRL,MF,Middlesbrough,35,1963,35,35,3083,34.3,1,3,4,1,0,0,10,0,0.03,0.09,0.12,0.03,0.12,Matches
517,Paolo Tramezzani,it ITA,DF,Tottenham,28,1970,6,6,517,5.7,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
518,Robert Ullathorne,eng ENG,DF,Leicester City,26,1971,25,25,2172,24.1,0,1,1,0,0,0,3,0,0.00,0.04,0.04,0.00,0.04,Matches
519,David Unsworth,eng ENG,DF,Everton,24,1973,34,33,2971,33.0,1,1,2,1,0,0,8,0,0.03,0.03,0.06,0.03,0.06,Matches
520,Matt Upson,eng ENG,DF,Arsenal,19,1979,5,0,75,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
521,Darius Vassell,eng ENG,"FW,MF",Aston Villa,18,1980,6,0,88,1.0,0,1,1,0,0,0,0,0,0.00,1.02,1.02,0.00,1.02,Matches
522,Ramon Vega,ch SUI,DF,Tottenham,27,1971,16,13,1185,13.2,2,0,2,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matches
523,Gianluca Vialli,it ITA,FW,Chelsea,34,1964,9,9,789,8.8,1,2,3,1,0,0,3,1,0.11,0.23,0.34,0.11,0.34,Matches
524,Steve Vickers,eng ENG,DF,Middlesbrough,30,1967,30,29,2596,28.8,1,0,1,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,Matches
525,Patrick Vieira,fr FRA,MF,Arsenal,22,1976,34,34,2892,32.1,3,3,6,3,0,0,7,1,0.09,0.09,0.19,0.09,0.19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
526,Nelson Vivas,ar ARG,DF,Arsenal,28,1969,23,10,1144,12.7,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
527,Des Walker,eng ENG,DF,Sheffield Weds,32,1965,37,37,3241,36.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
528,Ian Walker,eng ENG,GK,Tottenham,26,1971,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
529,Jean-Guy Wallemme,fr FRA,DF,Coventry City,30,1967,6,4,409,4.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
530,Steve Walsh,eng ENG,DF,Leicester City,33,1964,22,17,1594,17.7,3,1,4,3,0,0,2,0,0.17,0.06,0.23,0.17,0.23,Matches
531,Paulo Wanchope,cr CRC,FW,Derby County,22,1976,35,33,3021,33.6,9,5,14,9,0,0,9,1,0.27,0.15,0.42,0.27,0.42,Matches
532,Ashley Ward,eng ENG,FW,Blackburn,27,1970,17,17,1530,17.0,5,1,6,5,0,0,3,0,0.29,0.06,0.35,0.29,0.35,Matches
533,Mitch Ward,eng ENG,MF,Everton,27,1971,6,4,341,3.8,0,1,1,0,0,0,2,0,0.00,0.26,0.26,0.00,0.26,Matches
534,Phil Warner,eng ENG,DF,Southampton,19,1979,5,5,357,4.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
535,Dave Watson,eng ENG,DF,Everton,36,1961,22,22,1890,21.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
536,Steve Watson,eng ENG,"DF,MF",Aston Villa,24,1974,27,26,2233,24.8,0,3,3,0,0,0,2,1,0.00,0.12,0.12,0.00,0.12,Matches
537,Steve Watson,eng ENG,"DF,MF",Newcastle Utd,24,1974,7,7,550,6.1,0,1,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,Matches
538,David Weir,sct SCO,DF,Everton,28,1970,14,11,1066,11.8,0,2,2,0,0,0,2,0,0.00,0.17,0.17,0.00,0.17,Matches
539,David Wetherall,eng ENG,DF,Leeds United,27,1971,21,14,1434,15.9,0,2,2,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matches
540,Noel Whelan,eng ENG,FW,Coventry City,23,1974,31,31,2742,30.5,10,2,12,10,0,0,9,0,0.33,0.07,0.39,0.33,0.39,Matches
541,Guy Whittingham,eng ENG,FW,Sheffield Weds,33,1964,2,1,84,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
542,Clyde Wijnhard,nl NED,FW,Leeds United,24,1973,18,11,971,10.8,3,3,6,3,0,0,5,0,0.28,0.28,0.56,0.28,0.56,Matches
543,Jason Wilcox,eng ENG,"FW,MF",Blackburn,27,1971,30,28,2376,26.4,3,4,7,3,0,0,6,1,0.11,0.15,0.27,0.11,0.27,Matches
544,Andy Williams,wls WAL,"DF,MF",Southampton,20,1977,1,0,16,0.2,0,0,0,0,0,,0,0,0.00,0.00,0.00,0.00,0.00,Matches
545,Paul Williams,eng ENG,DF,Coventry City,27,1971,22,20,1815,20.2,0,1,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
546,Stuart Wilson,eng ENG,MF,Leicester City,20,1977,9,1,196,2.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
547,Nigel Winterburn,eng ENG,DF,Arsenal,34,1963,30,30,2551,28.3,0,2,2,0,0,0,8,0,0.00,0.07,0.07,0.00,0.07,Matches
548,Dennis Wise,eng ENG,MF,Chelsea,31,1966,22,21,1836,20.4,0,4,4,0,0,0,9,1,0.00,0.20,0.20,0.00,0.20,Matches
549,Ian Woan,eng ENG,MF,Nott'ham Forest,30,1967,2,0,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
550,Jonathan Woodgate,eng ENG,DF,Leeds United,18,1980,25,25,2174,24.2,2,1,3,2,0,0,5,0,0.08,0.04,0.12,0.08,0.12,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
551,Christopher Wreh,lr LBR,FW,Arsenal,23,1975,12,3,417,4.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
552,Alan Wright,eng ENG,DF,Aston Villa,26,1971,38,38,3405,37.8,0,2,2,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matches
553,Ian Wright,eng ENG,FW,West Ham,34,1963,22,20,1829,20.3,9,3,12,9,0,0,9,1,0.44,0.15,0.59,0.44,0.59,Matches
554,Dwight Yorke,tt TRI,"FW,MF",Aston Villa,26,1971,1,1,90,1.0,0,0,0,,,,0,0,0.00,0.00,0.00,,,Matches
555,Dwight Yorke,tt TRI,"FW,MF",Manchester Utd,26,1971,32,32,2781,30.9,18,11,29,18,0,1,2,0,0.58,0.36,0.94,0.58,0.94,Matches
556,Eddie Youds,eng ENG,DF,Charlton Ath,28,1970,22,21,1907,21.2,2,2,4,2,0,0,6,0,0.09,0.09,0.19,0.09,0.19,Matches
557,Luke Young,eng ENG,DF,Tottenham,19,1979,15,14,1279,14.2,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
558,Theodoros Zagorakis,gr GRE,MF,Leicester City,26,1971,20,16,1317,14.6,1,2,3,1,0,0,4,0,0.07,0.14,0.21,0.07,0.21,Matches
559,Gianfranco Zola,it ITA,FW,Chelsea,32,1966,37,35,2907,32.3,13,6,19,13,0,0,1,0,0.40,0.19,0.59,0.40,0.59,Matches
560,Egil Østenstad,no NOR,FW,Southampton,26,1972,34,27,2361,26.2,7,0,7,7,0,0,1,0,0.27,0.00,0.27,0.27,0.27,Matches
